2.787771586631055065e+00,2.766533650956227497e+00,2.748306539988230490e+00,2.733029792092902088e+00,2.718504332400847989e+00,2.705899746600179956e+00,2.695446748895954592e+00,2.685127889312078686e+00,2.673824743103466517e+00,2.668742119568342286e+00,2.663549184140125092e+00,2.656479386014362731e+00,2.649802453161032911e+00,2.649339225258454000e+00,2.642979828391693875e+00,2.646534443009357140e+00,2.641835806106334061e+00,2.645933772073199464e+00,2.641477327402003805e+00,2.646860672846163443e+00,2.645590129327212825e+00,2.650676180312440788e+00,2.652650963963758102e+00
2.795858397243997651e+00,2.779281713043597613e+00,2.760337793963303366e+00,2.747295469279519065e+00,2.724757551674959366e+00,2.718819973344711816e+00,2.697806002532007419e+00,2.688156590186688621e+00,2.687900487619926615e+00,2.677832762557851076e+00,2.660267685534259741e+00,2.658078393893810176e+00,2.657493207028665427e+00,2.657163819059993770e+00,2.656730813861083007e+00,2.648804443688933752e+00,2.651926627905505818e+00,2.644887102762641717e+00,2.649786185559182439e+00,2.646069840678867635e+00,2.650669712166900727e+00,2.653681359210172452e+00,2.658659201384636628e+00
2.802963347217831025e+00,2.782257458867579025e+00,2.766024187897315745e+00,2.747415300569329144e+00,2.732275235589426643e+00,2.719549380586212095e+00,2.706633957773248333e+00,2.697939328768696576e+00,2.688365785395456786e+00,2.679878847256103036e+00,2.672811166201922273e+00,2.669874345002927640e+00,2.662262921734423582e+00,2.659093326131155788e+00,2.658348148808771683e+00,2.654824308618304762e+00,2.655332377018586598e+00,2.654454372399048800e+00,2.654046115488776447e+00,2.657280035850949851e+00,2.654502114705893145e+00,2.660958840567239303e+00,2.669952775463007466e+00
2.808311183898056118e+00,2.787900434620929513e+00,2.767232497721572315e+00,2.751069476155320270e+00,2.735945819746450791e+00,2.723067486600935005e+00,2.711030906459814371e+00,2.704125568741017727e+00,2.691727524237537139e+00,2.683067219814113002e+00,2.678696341010705861e+00,2.672374591199914828e+00,2.668355451669518708e+00,2.663474730327317630e+00,2.661664083288092897e+00,2.660939909200191078e+00,2.658629399664814041e+00,2.659528271890430506e+00,2.660227973136992219e+00,2.660017594010767095e+00,2.662952605795783523e+00,2.667630580805826934e+00,2.669239995276852184e+00
2.818868498645014320e+00,2.793782614496050698e+00,2.773876331520877869e+00,2.758187762579705993e+00,2.743394174031637878e+00,2.730597372561800462e+00,2.713759140091206667e+00,2.711242745963777345e+00,2.697640369460478915e+00,2.685610732436176207e+00,2.682575262134571314e+00,2.682135553180611254e+00,2.668908698541390123e+00,2.671424068485724668e+00,2.667163585240975632e+00,2.660938379984423285e+00,2.661928903005108094e+00,2.660025361893776363e+00,2.658130328432148026e+00,2.665070457740354559e+00,2.664626021828650160e+00,2.668510300635631882e+00,2.676742949845707820e+00
2.823174032759903529e+00,2.803359720500770091e+00,2.781323299844587815e+00,2.766255814122977164e+00,2.749680817746668726e+00,2.736779963141041438e+00,2.724800477018761047e+00,2.714633845959263603e+00,2.702362807794251420e+00,2.696726755784128127e+00,2.687300201747228723e+00,2.684217235298490323e+00,2.676830531107999178e+00,2.672888423418071646e+00,2.670919666956781402e+00,2.669672008173729516e+00,2.668003826701470071e+00,2.668152569382574946e+00,2.667704679393058775e+00,2.669961527178474459e+00,2.671793154960929062e+00,2.675526678052675855e+00,2.680073248811511100e+00
2.830095325434074827e+00,2.807708070167956205e+00,2.788456877103107523e+00,2.767797116588307738e+00,2.752732408481483706e+00,2.736559934193524946e+00,2.724868998178374913e+00,2.716865232008274234e+00,2.711487992634863620e+00,2.705201823765706948e+00,2.691852133240382638e+00,2.686569087875728901e+00,2.685414260602632552e+00,2.675765317626485285e+00,2.676832877790511489e+00,2.674849905841195419e+00,2.672124793798646536e+00,2.673520340751665891e+00,2.673093798703154444e+00,2.675393527140203176e+00,2.676823432339944464e+00,2.681697642897762357e+00,2.685756073898445173e+00
2.832170362375500350e+00,2.814978293793172881e+00,2.797526159872164797e+00,2.778403929610176792e+00,2.759031205989355584e+00,2.747800000491080308e+00,2.731770225814329489e+00,2.724652620501564648e+00,2.717939296749122935e+00,2.707291351702791893e+00,2.695787156550744523e+00,2.694115448747543606e+00,2.691973103613873874e+00,2.683669611372954567e+00,2.684042045187696957e+00,2.679012955474289193e+00,2.676977394480926087e+00,2.678673255137228981e+00,2.677766569347023839e+00,2.678673255137228981e+00,2.681769978833552504e+00,2.680870678691309461e+00,2.686823771920480830e+00
2.844997111377711274e+00,2.822059202101785846e+00,2.799628065676583066e+00,2.783061412642045873e+00,2.767371271553290324e+00,2.753826235232078368e+00,2.741164184214254451e+00,2.730085062066595736e+00,2.718469787025258544e+00,2.712576919398180131e+00,2.706652204909689274e+00,2.699420012548804149e+00,2.690704644383222544e+00,2.690186999395130840e+00,2.686232499058932355e+00,2.684749359463918239e+00,2.683117082190986213e+00,2.683338033421332813e+00,2.682933729351878682e+00,2.685943692060593690e+00,2.687133551246532637e+00,2.693477558263709160e+00,2.695381017215094932e+00
2.850672899176991848e+00,2.831414680845419696e+00,2.806744358813598517e+00,2.789651369507349266e+00,2.775691389118893682e+00,2.760849670121862331e+00,2.746195137692011734e+00,2.732967934290833512e+00,2.730534313985244044e+00,2.719481205422877856e+00,2.703517935140793860e+00,2.701303157498597507e+00,2.701303157498597951e+00,2.701303157498597507e+00,2.696909663393534551e+00,2.697678679667526058e+00,2.689319610120461945e+00,2.693124243201315604e+00,2.688461157549828950e+00,2.694966999851499345e+00,2.689946010682240818e+00,2.699142674333018466e+00,2.700463373218524588e+00
2.855270287326947098e+00,2.832500817295898088e+00,2.810648899839048198e+00,2.793957463245658968e+00,2.779176468850261372e+00,2.763494675194198891e+00,2.751638762717451669e+00,2.738008360622481874e+00,2.731123191344922763e+00,2.721851742123339246e+00,2.715231712586856361e+00,2.706529138214860630e+00,2.704006556966503716e+00,2.701754879299275824e+00,2.697131450107352890e+00,2.694518273627193317e+00,2.693732896531348064e+00,2.693615388544690958e+00,2.692461570202182131e+00,2.696543321542498095e+00,2.692651396233428862e+00,2.704087957739214065e+00,2.706295891869207271e+00
