803761200.0,23.040000000000003
803761220.0,23.030211112237076
803761240.0,23.02042222447415
803761260.0,23.010633336711223
803761280.0,23.000844448948296
803761300.0,22.99105556118537
803761320.0,22.981266673422443
803761340.0,22.971477785659516
803761360.0,22.96168889789659
803761380.0,22.951900010133663
803761400.0,22.942111122370736
803761420.0,22.93232223460781
803761440.0,22.922533346844883
803761460.0,22.912744459081956
803761480.0,22.90295557131903
803761500.0,22.893166683556103
803761520.0,22.913544740237622
803761540.0,22.857455852474697
803761560.0,22.80136696471177
803761580.0,22.745278076948846
803761600.0,22.68918918918592
803761620.0,22.633100301422996
803761640.0,22.57701141366007
803761660.0,22.59738947034159
803761680.0,22.61776752702311
803761700.0,22.638145583704627
803761720.0,22.658523640386147
803761740.0,22.678901697067666
803761760.0,22.699279753749185
803761780.0,22.719657810430704
803761800.0,22.740035867112223
803761820.0,22.76041392379374
803761840.0,22.78079198047526
803761860.0,22.80117003715678
803761880.0,22.8215480938383
803761900.0,22.841926150519818
803761920.0,22.862304207201337
803761940.0,22.882682263882856
803761960.0,22.903060320564375
803761980.0,22.923438377245894
803762000.0,22.943816433927413
803762020.0,22.964194490608932
803762040.0,22.98457254729045
803762060.0,23.00495060397197
803762080.0,23.02532866065349
803762100.0,23.04570671733501
803762120.0,23.066084774016527
803762140.0,23.086462830698046
803762160.0,23.106840887379565
803762180.0,23.127218944061084
803762200.0,23.147597000742604
803762220.0,23.167975057424123
803762240.0,23.18835311410564
803762260.0,23.20873117078716
803762280.0,23.22910922746868
803762300.0,23.2494872841502
803762320.0,23.269865340831718
803762340.0,23.290243397513237
803762360.0,23.310621454194756
803762380.0,23.330999510876275
803762400.0,23.351377567557794
803762420.0,23.371755624239313
803762440.0,23.392133680920832
803762460.0,23.41251173760235
803762480.0,23.43288979428387
803762500.0,23.45326785096539
803762520.0,23.473645907646908
803762540.0,23.494023964328427
803762560.0,23.514402021009946
803762580.0,23.534780077691465
803762600.0,23.555158134372984
803762620.0,23.575536191054503
803762640.0,23.595914247736022
803762660.0,23.61629230441754
803762680.0,23.63667036109906
803762700.0,23.65704841778058
803762720.0,23.6774264744621
803762740.0,23.697804531143618
803762760.0,23.718182587825137
803762780.0,23.738560644506656
803762800.0,23.758938701188175
803762820.0,23.779316757869694
803762840.0,23.799694814551213
803762860.0,23.820072871232732
803762880.0,23.84045092791425
803762900.0,23.86082898459577
803762920.0,23.88120704127729
803762940.0,23.901585097958808
803762960.0,23.921963154640327
803762980.0,23.942341211321846
803763000.0,23.962719268003365
803763020.0,23.983097324684884
803763040.0,24.003475381366403
803763060.0,24.023853438047922
803763080.0,24.04423149472944
803763100.0,24.06460955141096
803763120.0,24.08498760809248
803763140.0,24.105365664774
803763160.0,24.125743721455517
803763180.0,24.146121778137037
803763200.0,24.166499834818556
803763220.0,24.186877891500075
803763240.0,24.207255948181594
803763260.0,24.227634004863113
803763280.0,24.24801206154463
803763300.0,24.26839011822615
803763320.0,24.28876817490767
803763340.0,24.30914623158919
803763360.0,24.329524288270708
803763380.0,24.349902344952227
803763400.0,24.370280401633746
803763420.0,24.390658458315265
803763440.0,24.411036514996784
803763460.0,24.431414571678303
803763480.0,24.451792628359822
803763500.0,24.47217068504134
803763520.0,24.49254874172286
803763540.0,24.51292679840438
803763560.0,24.5333048550859
803763580.0,24.553682911767417
803763600.0,24.574060968448936
803763620.0,24.594439025130455
803763640.0,24.614817081811974
803763660.0,24.635195138493494
803763680.0,24.655573195175013
803763700.0,24.67595125185653
803763720.0,24.69632930853805
803763740.0,24.71670736521957
803763760.0,24.73708542190109
803763780.0,24.757463478582608
803763800.0,24.777841535264127
803763820.0,24.798219591945646
803763840.0,24.818597648627165
803763860.0,24.838975705308684
803763880.0,24.859353761990203
803763900.0,24.879731818671722
803763920.0,24.90010987535324
803763940.0,24.92048793203476
803763960.0,24.94086598871628
803763980.0,24.961244045397798
803764000.0,24.981622102079317
803764020.0,25.002000158760836
803764040.0,25.022378215442355
803764060.0,25.042756272123874
