803761200.0,23.040000000000003,1.0
803761220.0,23.030112749814126,1.0
803761240.0,23.02022549962825,1.0
803761260.0,23.010338249442373,1.0
803761280.0,23.000450999256497,1.0
803761300.0,22.99056374907062,1.0
803761320.0,22.980676498884744,1.0
803761340.0,22.970789248698868,1.0
803761360.0,22.96090199851299,1.0
803761380.0,22.951014748327115,1.0
803761400.0,22.94112749814124,1.0
803761420.0,22.931240247955362,1.0
803761440.0,22.921352997769485,1.0
803761460.0,22.91146574758361,1.0
803761480.0,22.901578497397733,1.0
803761500.0,22.891691247211856,0.0
803761520.0,22.911970941470425,2.0
803761540.0,22.85578369128455,2.0
803761560.0,22.799596441098675,2.0
803761580.0,22.7434091909128,2.0
803761600.0,22.687221940726925,2.0
803761620.0,22.63103469054105,2.0
803761640.0,22.574847440355175,0.0
803761660.0,22.595127134613744,0.0
803761680.0,22.615406828872313,0.0
803761700.0,22.635686523130882,0.0
803761720.0,22.65596621738945,0.0
803761740.0,22.67624591164802,0.0
803761760.0,22.69652560590659,0.0
803761780.0,22.71680530016516,0.0
803761800.0,22.73708499442373,0.0
803761820.0,22.757364688682298,0.0
803761840.0,22.777644382940867,0.0
803761860.0,22.797924077199436,0.0
803761880.0,22.818203771458005,0.0
803761900.0,22.838483465716575,0.0
803761920.0,22.858763159975144,0.0
803761940.0,22.879042854233713,0.0
803761960.0,22.899322548492282,0.0
803761980.0,22.91960224275085,0.0
803762000.0,22.93988193700942,0.0
803762020.0,22.96016163126799,0.0
803762040.0,22.98044132552656,0.0
803762060.0,23.00072101978513,0.0
803762080.0,23.021000714043698,0.0
803762100.0,23.041280408302267,0.0
803762120.0,23.061560102560836,0.0
803762140.0,23.081839796819406,0.0
803762160.0,23.102119491077975,0.0
803762180.0,23.122399185336544,0.0
803762200.0,23.142678879595113,0.0
803762220.0,23.162958573853683,0.0
803762240.0,23.18323826811225,0.0
803762260.0,23.20351796237082,0.0
803762280.0,23.22379765662939,0.0
803762300.0,23.24407735088796,0.0
803762320.0,23.26435704514653,0.0
803762340.0,23.284636739405098,0.0
