803761200.0,1.0,-472619571.6807811,-139481984771.92313,-60463260199.53586,-1.0,-0.0,0.0,0.0,-0.90630778703665,0.42261826174069944,-0.0,0.42261826174069944,0.9063077870366499,6720000.0,0.0,1.1344640137963142,0.0,0.0,0.0
803761220.0,1.0,-472035080.92225635,-139481923625.01532,-60463122342.195656,-0.9997373116280435,-0.009686238165795346,-0.020772205682784657,-1.8703801884026316e-09,-0.9063077595906439,0.42261832059884463,-0.022919592900669465,0.4225073037190994,0.9060696830626683,6719987.649409211,3.358465207734012e-05,1.1344639488535355,1.6370395866317187,6.283185307179586,4.669067321435125
803761240.0,1.0,-471454124.9068749,-139481862510.2911,-60462984557.62129,-0.998949384530281,-0.01936739480764849,-0.04153349449465868,-2.548762120108128e-08,-0.9063074832424762,0.4226189132287955,-0.04582714421140077,0.42217490431935145,0.9053553020866305,6719958.4920511395,6.725465599694058e-05,1.134463294958614,1.6857337781260697,6.2831852813700175,4.643294740799755
803761260.0,1.0,-470876700.8260221,-139481801461.97897,-60462846919.43053,-0.9976366322243051,-0.029038398686370627,-0.06227295918677504,-9.780705572011439e-08,-0.9063069587606578,0.4226200379797409,-0.06871062540929747,0.4216212374913515,0.9041650192592747,6719912.575560552,0.00010103042256038648,1.1344620539324817,1.7343271405912415,6.283185199725785,4.617623018321746
803761280.0,1.0,-470302803.9990101,-139481740514.27048,-60462709501.16183,-0.9957997433519041,-0.038694183884062344,-0.08297970398735044,-2.4566648547386105e-07,-0.9063061874395026,0.4226216920708316,-0.0915580206220164,0.4208465928844138,0.9024994593446353,6719849.982293525,0.00013493131400066352,1.1344602288424517,1.7827914042435067,6.28318503607672,4.592080442936194
803761300.0,1.0,-469732427.8757217,-139481679701.3022,-60462572376.234726,-0.9934396813129833,-0.048329692450127804,-0.10364285031025489,-4.957285579705595e-07,-0.9063051710964121,0.4226238715970237,-0.11435733291972183,0.41985137569332714,0.9003594963879198,6719770.829208311,0.0001689753003509687,1.1344578239957845,1.8310991609377676,6.283184760284639,4.566694441918557
803761320.0,1.0,-469165564.0403151,-139481619057.1372,-60462435617.910255,-0.9905576837549781,-0.05793987704289574,-0.12425154245411803,-8.744234862544109e-07,-0.9063039120680054,0.4226265715374095,-0.13709659059658907,0.41863610644387067,0.897746253252169,6719675.267675,0.00020317863143158078,1.1344548449305125,1.8792240366187933,6.283184342394126,4.541491408417569
803761340.0,1.0,-468602202.2159815,-139481558615.74667,-60462299299.25144,-0.987155261918059,-0.06751970356542436,-0.14479495328886838,-1.4078922465979304e-06,-0.9063024132050959,0.42262978576602656,-0.15976385343846145,0.41720142071792715,0.8946611010239782,6719563.483213943,0.00023755552794046798,1.1344512984035338,1.9271408463772222,6.283183753737998,4.516496546383501
803761360.0,1.0,-468042330.27076215,-139481498410.99185,-60462163493.08404,-0.9832341998365448,-0.07706415379407103,-0.16526228992663045,-2.1219303881284124e-06,-0.9063006778665317,0.42263350706512015,-0.18234721897327444,0.41554806881836104,0.8911056582886473,6719435.695163216,0.00027211789471399256,1.1344471923760069,1.9748257300581415,6.283182965847229,4.4917337349439865
803761380.0,1.0,-467485934.2244047,-139481438476.60574,-60462028271.957275,-0.9787965533969916,-0.0865682279984141,-0.18564279937391773,-3.041932587710683e-06,-0.9062987099119011,0.42263772714083453,-0.2048348287008748,0.41367691537386814,0.8870817902751948,6719292.1562753925,0.0003068750587600497,1.1344425359960668,2.022256267028846,6.28318195074471,4.46722541362082
803761400.0,1.0,-466932998.2562643,-139481378846.17508,-60461893708.10483,-0.9738446492535477,-0.09602694755112026,-0.20592577416207328,-4.192838081507055e-06,-0.9062965136931325,0.42264243664129864,-0.22721487429887796,0.411588938884038,0.8825916078717589,6719133.152244176,0.000341833534170496,1.1344373395789047,2.0694115692176824,6.283180680830971,4.4429924892758645
803761420.0,1.0,-466383504.714245,-139481319553.12238,-60461759873.40611,-0.9683810836012152,-0.10543535752635935,-0.22610055795292736,-5.599077103325689e-06,-0.9062940940449942,0.4226476251770663,-0.24947560380122666,0.40928523120490473,0.8776374665119767,6718959.00116149,0.0003769968155153293,1.1344316145842528,2.1162723521689566,6.283179129196972,4.419054265041108
803761440.0,1.0,-465837434.1247543,-139481260630.68796,-60461626839.3476,-0.9624087208077718,-0.11478852928537693,-0.24615655111666015,-7.284518456274203e-06,-0.9062914562745266,0.42265328134386226,-0.27160532774613344,0.4067669969752934,0.8722219649330193,6718770.0529059535,0.0004123652008111312,1.1344253735913299,2.1628209843040156,6.283177269456773,4.395428391042792
803761460.0,1.0,-465294765.20369196,-139481202111.91214,-60461494676.98452,-0.9559306919051656,-0.12408156304784548,-0.26608321627888065,-9.27241834376702e-06,-0.906288606149422,0.42265939274758696,-0.29359242529011587,0.40403555298431376,0.866347943806025,6718566.688463592,0.0004479356446785394,1.1344186302712955,2.2090415151282183,6.283175075983279,4.3721308361799
803761480.0,1.0,-464755474.8684338,-139481144029.61786,-60461363456.90286,-0.9489503929413032,-0.13330959044762586,-0.2858700838339545,-1.1585370579783594e-05,-0.9062855498853901,0.4226659460315147,-0.31542535028485763,0.40109232748037243,0.8600184842397589,6718349.319182005,0.00048370164184324046,1.1344113993572882,2.25491968349555,6.2831725238243505,4.349175879845305
803761500.0,1.0,-464219538.25082237,-139481086416.39273,-60461233249.18159,-0.9414714831931954,-0.14246777707158292,-0.3055067574216435,-1.4245258297906904e-05,-0.9062822941325208,0.42267292690562525,-0.3370926373136586,0.3979388594221192,0.8532369061583922,6718118.385959276,0.0005196531407233119,1.1344036966121105,2.3004429073900976,6.283169588834655,4.3265761221303505
803761520.0,1.0,-463686928.7111435,-139481029304.57227,-60461104123.35519,-0.9334978832425549,-0.1515513249801121,-0.3249829193641435,-1.727320727162862e-05,-0.9062788459607023,0.4226803201779966,-0.35858290768426937,0.39457679767177123,0.8460067665543727,6717874.35836906,0.0005557764864746558,1.134395538793644,2.345600256932678,6.283166247697341,4.30434251080461
803761540.0,1.0,-463157617.8530745,-139480972726.22208,-60460976148.37663,-0.9250337729149736,-0.16055547520804891,-0.34428833606064396,-2.0689540957227748e-05,-0.9062752128441085,0.4226881097881852,-0.37988487537493804,0.39100790013129355,0.838331857617426,6717617.733723473,0.0005920543925542602,1.1343869436180694,2.3903824125230426,6.283162477978142,4.282484383160421
803761560.0,1.0,-462631575.5395996,-139480916713.1214,-60460849392.58069,-0.9160835890839016,-0.1694755102446463,-0.3634128633365572,-2.4513737362619192e-05,-0.9062714026448007,0.4226962788425085,-0.4009873529305321,0.3872340328219407,0.8302162047408019,6717349.0360755315,0.0006284659396017603,1.1343779297209915,2.434781610122407,6.283158258177394,4.261009520717449
803761580.0,1.0,-462108769.90987283,-139480861296.74576,-60460723923.64752,-0.9066520233407354,-0.17830675649132305,-0.3823464517446099,-2.8764387843285832e-05,-0.9062674235954837,0.4227048096511474,-0.421879257305641,0.38325716890770195,0.8216640644059431,6717068.815163094,0.0006649866002178306,1.1343685166165527,2.4787915757072225,6.283153567776201,4.239924214756398
803761600.0,1.0,-461589167.3970165,-139480806508.25082,-60460599808.566895,-0.8967440195323877,-0.18704458669590296,-0.401079151815019,-3.345915792042631e-05,-0.9062632842814686,0.42271368376698026,-0.4425496156516024,0.3790793876632238,0.812679921946823,6716777.6452963175,0.000701588288079509,1.1343587246546414,2.522407450935618,6.283148387268002,4.219233340640441
803761620.0,1.0,-461072732.74683857,-139480752378.45544,-60460477113.60262,-0.8863647711677618,-0.19568442236207878,-0.4196011192520117,-3.861475020838778e-05,-0.906258993621855,0.42272288202604286,-0.46298757104443145,0.37470287338679725,0.8032684891952724,6716476.124190864,0.0007382394297070323,1.1343485749762983,2.5656257119666384,6.28314269822436,4.198940438984261
803761640.0,1.0,-460559429.03745866,-139480698937.8258,-60460355904.257545,-0.8755197186946775,-0.20422173613286038,-0.4379026200739998,-4.424686953734269e-05,-0.9062545608500214,0.42273238458952966,-0.48318238815069414,0.3701299142590555,0.7934347020086633,6716164.871749178,0.0007749050571377106,1.1343380894674278,2.6084440832769467,6.283136483293556,4.179047801826044
803761660.0,1.0,-460049217.69982064,-139480646216.45935,-60460236245.23906,-0.8642145466488045,-0.21265205414677818,-0.45597403569474826,-5.0370190346205046e-05,-0.9062499954934364,0.422742170987221,-0.5031234588283912,0.36536290114802383,0.7831837176813978,6715844.528792351,0.0008115469197296375,1.1343272907109292,2.6508614481660278,6.283129726279782,4.159556562111415
803761680.0,1.0,-459542058.5390781,-139480594244.0687,-60460118200.42501,-0.8524551806762726,-0.22097095836563913,-0.47380586794292995,-5.699832641732627e-05,-0.9062453073528645,0.42275222016223857,-0.5228003076599831,0.3604043263612161,0.7725209122416977,6715515.755745095,0.0008481236133281402,1.1343162019373652,2.692877757492851,6.2831224121494795,4.140466784946319
803761700.0,1.0,-459037909.7568372,-139480543049.96646,-60460001832.83011,-0.84024778443165,-0.22917408887264862,-0.4913887440174993,-6.414380301743294e-05,-0.9062405064809926,0.4227625105170123,-0.5422025974147271,0.35525678234548286,0.7614518776352566,6715179.231276642,0.000884590725041164,1.1343048469742842,2.734493937983343,6.283114527070155,4.121777559279574
803761720.0,1.0,-458536727.9742329,-139480492663.0497,-60459887204.57302,-0.8275987563530907,-0.2372571461397353,-0.5087134213763648,-7.181803150153876e-05,-0.9062356031605545,0.4227730199603529,-0.5613201344375497,0.34992296033534986,0.7499824187973718,6714835.6509003285,0.0009209009919430497,1.1342932501943268,2.775711801297245,6.283106058437503,4.103487088826454
803761740.0,1.0,-458038468.2558339,-139480443111.7849,-60459774376.84381,-0.8145147263164758,-0.24521589326294058,-0.5257707925558956,-8.003128643155333e-05,-0.9062306078819928,0.4227837259555137,-0.580142873961742,0.34440564895061154,0.7381185506152236,6714485.725534861,0.0009570044720729963,1.1342814364622331,2.816533954837225,6.283096994904963,4.085592781250492
803761760.0,1.0,-457543084.13433766,-139480394424.19333,-60459663409.87205,-0.8010025521704451,-0.25304615816474785,-0.5425518899188306,-8.879268525188722e-05,-0.9062255313207128,0.4227946055691236,-0.5986609253427957,0.33870773274395904,0.7258664947820325,6714130.180030281,0.0009928487261829364,1.1342694310808865,2.8569637151183334,6.283087326398284,4.068091334785369
803761780.0,1.0,-457050527.6360591,-139480346627.83624,-60459554362.89551,-0.787069316154267,-0.2607438357622607,-0.5590478903282236,-9.811017056041149e-05,-0.9062203843139833,0.4228056355208747,-0.6168645572107775,0.3328321906994567,0.7132326765448649,6713769.7516617775,0.00102837900877242,1.1342572597365204,2.8970050243528047,6.283077044143694,4.050978821641936
803761800.0,1.0,-456560749.3071759,-139480299749.8007,-60459447294.1294,-0.7727223212005647,-0.2683048901001552,-0.5752501197451029,-0.00010799049500270774,-0.9062151778375447,0.42281679223384755,-0.6347442025386797,0.3267820946826972,0.7002237213479162,6713405.188594572,0.0010635384670377712,1.1342449484432162,2.9366623707453505,6.283066140676083,4.034250767705165
803761820.0,1.0,-456073698.2407216,-139480253816.68582,-60459342260.73625,-0.7579690871249414,-0.2757253564473562,-0.5911500577475751,-0.0001184392088130759,-0.9062099229819729,0.42282805188535044,-0.6522904636242483,0.32056060784348583,0.6868464513731422,6713037.248323154,0.0010982683464554365,1.1342325234868307,2.975940712861592,6.283054609860025,4.017902228158438
803761840.0,1.0,-455589322.1042999,-139480208854.5888,-60459239318.79637,-0.7428173467046257,-0.28300134335641536,-0.6067393419691558,-0.00012946065001787077,-0.9062046309288616,0.4228393904581574,-0.6694941169828454,0.3141709829719324,0.6731078819801546,6712666.6960882805,0.00113250820180643,1.134220011368479,3.014845408306707,6.283042446897302,4.001927858798037
