2.386617343633371302e+00,2.371258437489396798e+00,2.357269773882213482e+00,2.345069218985362802e+00,2.333238648153029615e+00,2.322276317330954409e+00,2.314915476391448568e+00,2.310114154669853814e+00,2.302107764781481603e+00,2.292171176737806348e+00,2.291624626701151968e+00,2.288964036919823641e+00,2.283881702455500928e+00,2.281081016942052120e+00,2.278711676983031342e+00,2.278080554302694516e+00,2.276785190827681493e+00,2.276884341000056544e+00,2.276729510776609455e+00,2.278264668905011003e+00,2.279356728979822222e+00,2.281875158119443192e+00,2.285107322761323445e+00
2.390557843162164353e+00,2.381825535255711390e+00,2.362675598545119993e+00,2.354907054704614922e+00,2.343694002147899358e+00,2.332955714258060365e+00,2.321225149447837310e+00,2.313268277568031994e+00,2.305987353229911996e+00,2.301013127188945795e+00,2.293591516716315670e+00,2.292847215977203756e+00,2.292101257967818384e+00,2.289686472876334200e+00,2.286408842610637926e+00,2.285208514144888348e+00,2.282159916848537584e+00,2.283366704749307363e+00,2.282740092243221497e+00,2.287762101213203003e+00,2.285931730666969752e+00,2.292815263136856352e+00,2.287838603720547592e+00
2.401826347180072041e+00,2.385267374730743128e+00,2.371695610737158511e+00,2.357261200253873312e+00,2.346540853017983874e+00,2.336292222560196752e+00,2.329706775533051832e+00,2.321007277661613077e+00,2.312852684614008059e+00,2.305473302668649804e+00,2.303953620784517931e+00,2.298012141493382732e+00,2.291977774434128534e+00,2.293160078110917599e+00,2.287619931547828500e+00,2.286996815068679467e+00,2.286296313910678446e+00,2.285013143105637301e+00,2.286581319521655775e+00,2.287172361419627986e+00,2.290028744403145744e+00,2.292133185775345083e+00,2.293725109414245011e+00
2.408698480842521139e+00,2.389964355905512594e+00,2.375930003104710586e+00,2.363324716559029870e+00,2.353253232146795604e+00,2.343444108229389755e+00,2.330604053059055936e+00,2.326764953768978295e+00,2.323103648298838753e+00,2.314567651973777895e+00,2.302826147836216197e+00,2.307632886742976730e+00,2.300817745130369740e+00,2.292010716383808155e+00,2.298143186852194209e+00,2.287723681162186828e+00,2.293968520904528408e+00,2.287997957438484331e+00,2.292906322536143016e+00,2.290884049812856649e+00,2.295130783850289902e+00,2.297195180289023142e+00,2.300776825156944039e+00
2.416473631022636237e+00,2.399993323853872873e+00,2.382423543820582079e+00,2.371983470770751001e+00,2.359937449283625366e+00,2.350194694308338494e+00,2.338573288308146925e+00,2.332490940535211887e+00,2.327345683904069595e+00,2.319449120136710896e+00,2.310992254500124687e+00,2.309621664214764447e+00,2.304404677350389452e+00,2.302769427638320376e+00,2.303433854118103419e+00,2.298169929097642061e+00,2.301338714025055854e+00,2.296284361155035203e+00,2.299404203689885851e+00,2.296394068213448936e+00,2.299045703180680800e+00,2.302668277514753559e+00,2.310356519874849024e+00
2.423871165602966116e+00,2.406948381435382256e+00,2.391149655623219239e+00,2.378442259809378179e+00,2.365192773657284864e+00,2.356146924225694050e+00,2.346757283474339317e+00,2.338047905184400310e+00,2.330061536408458700e+00,2.325917560300129416e+00,2.319369212587225171e+00,2.314022466184176618e+00,2.311711900348078164e+00,2.308266526391184126e+00,2.304343557288708766e+00,2.304160455887222625e+00,2.302634361532215568e+00,2.302275314228913405e+00,2.304358248048864244e+00,2.304806084516771936e+00,2.306443190604678950e+00,2.308475538663019133e+00,2.311679937285318065e+00
2.428765980701410143e+00,2.407934560712502670e+00,2.401897105680699251e+00,2.378097367857385347e+00,2.377873114349571715e+00,2.357719832743926158e+00,2.352479053775195617e+00,2.347945324943936818e+00,2.338811261641321249e+00,2.328352264333756416e+00,2.323880694488377419e+00,2.321677818421114647e+00,2.311863097617583129e+00,2.312046869773669577e+00,2.311526807191100819e+00,2.311526807191100819e+00,2.309728348817531973e+00,2.311526807191100819e+00,2.307062534550096800e+00,2.311526807191100819e+00,2.311404561296221960e+00,2.311526807191100819e+00,2.319301382334684192e+00
2.435876377292260919e+00,2.419077604607119625e+00,2.402803866173441438e+00,2.390433242492044918e+00,2.376433256866630650e+00,2.366776834736104451e+00,2.356117156627421050e+00,2.346388667218177737e+00,2.340385899205822628e+00,2.336107569365235115e+00,2.327946833172944263e+00,2.321995129002889513e+00,2.319967461602473691e+00,2.316529614993684483e+00,2.314263471125680205e+00,2.313370060670429051e+00,2.311534836606627508e+00,2.312609206310399124e+00,2.311280168846917782e+00,2.313716860913451079e+00,2.315988958593103053e+00,2.318628425118837377e+00,2.323934093657816113e+00
2.442177984642496469e+00,2.425618259565412327e+00,2.409223665296108319e+00,2.397662069289085096e+00,2.383595560161997806e+00,2.371647292876733815e+00,2.360005285306643330e+00,2.353347785690093286e+00,2.346629730519399715e+00,2.340387890652544822e+00,2.333784995068802548e+00,2.330025048853891612e+00,2.324923985431186502e+00,2.325741404611338048e+00,2.320171572465090204e+00,2.320007420220697281e+00,2.316918723411421244e+00,2.317484047786973811e+00,2.317182248007295886e+00,2.319007320634626446e+00,2.319807795726554822e+00,2.323317679846873318e+00,2.327245445002589008e+00
2.455561255256659248e+00,2.431226714524229227e+00,2.415564090452380519e+00,2.401853588117067506e+00,2.388179757786578428e+00,2.376245394596875116e+00,2.362763318469421225e+00,2.359593363347124217e+00,2.354437776894754197e+00,2.346763338969212853e+00,2.336383581940656651e+00,2.335671662381058944e+00,2.332561029097657279e+00,2.326118176177132124e+00,2.328148689315974185e+00,2.322835418502017912e+00,2.324959384427103259e+00,2.322215725899510197e+00,2.326202596897344765e+00,2.324636669319763094e+00,2.329042018447229800e+00,2.332659234662865622e+00,2.331636905186905473e+00
2.455562093462897444e+00,2.436855012137940868e+00,2.420799965526162278e+00,2.407343697005794869e+00,2.394549188165479237e+00,2.383446649046295551e+00,2.374239300406742803e+00,2.365150105092662880e+00,2.355193917326118491e+00,2.350716973179027836e+00,2.346142862641248605e+00,2.339915548908189979e+00,2.334034283996151427e+00,2.333626257426232531e+00,2.328024688790485186e+00,2.331155711774527184e+00,2.327016995846242775e+00,2.330626620801455662e+00,2.326701235860063388e+00,2.331443065883758603e+00,2.330323928821673274e+00,2.334803891981006352e+00,2.336543347214793176e+00
2.462685225678386658e+00,2.448083929950640503e+00,2.431397494871712528e+00,2.419909380760168816e+00,2.400057232040113231e+00,2.394827215225018069e+00,2.376317409612438869e+00,2.367817885729999183e+00,2.367592302056646503e+00,2.358724314396397403e+00,2.343252409339781295e+00,2.341324008322422490e+00,2.340808556234980298e+00,2.340518420337982075e+00,2.340137014932382797e+00,2.333155204002526073e+00,2.335905327882039639e+00,2.329704679600920425e+00,2.334019954950454778e+00,2.330746474562714443e+00,2.334798194622917045e+00,2.337450953677429055e+00,2.341835602911058078e+00
2.468943502330376738e+00,2.450705066015083755e+00,2.436406260101912746e+00,2.420014932152642739e+00,2.406679058498036650e+00,2.395469701424933096e+00,2.384093366709187478e+00,2.376434847803733597e+00,2.368002151839621927e+00,2.360526573967854258e+00,2.354301125021978969e+00,2.351714275064073156e+00,2.345009879860007196e+00,2.342217994451490704e+00,2.341561617438923104e+00,2.338457701595664240e+00,2.338905225169904956e+00,2.338131849448608524e+00,2.337772243160178398e+00,2.340620787959441174e+00,2.338173902463103637e+00,2.343861201719985576e+00,2.351783359226372383e+00
2.473654055051756728e+00,2.455675587065196730e+00,2.437470579652277980e+00,2.423233651754653550e+00,2.409912231316095443e+00,2.398568566415151704e+00,2.387966345605095686e+00,2.381883894077806652e+00,2.370963283414504463e+00,2.363334998743697124e+00,2.359484983069444652e+00,2.353916575214877405e+00,2.350376383211161269e+00,2.346077281242355816e+00,2.344482403005027749e+00,2.343844526341154033e+00,2.341809352563337221e+00,2.342601109167312234e+00,2.343217429337173474e+00,2.343032120393609752e+00,2.345617376559400391e+00,2.349737892803957617e+00,2.351155518690767998e+00
2.482953289618071047e+00,2.460856807075310737e+00,2.443322689814774851e+00,2.429503675596619949e+00,2.416472989926699899e+00,2.405201140842077479e+00,2.390369464683963052e+00,2.388152940898025101e+00,2.376171514484652914e+00,2.365575409403213314e+00,2.362901666029043390e+00,2.362514355732647786e+00,2.350863701488386859e+00,2.353079323139730672e+00,2.349326547551583655e+00,2.343843179356957407e+00,2.344715665034751595e+00,2.343038962603765984e+00,2.341369753994089642e+00,2.347482851112479008e+00,2.347091377154214342e+00,2.350512779339603675e+00,2.357764371050340646e+00
2.486745747513594562e+00,2.469292641123925769e+00,2.449882227624333275e+00,2.436610284198547305e+00,2.422010475162494458e+00,2.410646972609138405e+00,2.400095042113073340e+00,2.391139934755051488e+00,2.380331195506132591e+00,2.375366773119730990e+00,2.367063550260299465e+00,2.364347970697309176e+00,2.357841515544103483e+00,2.354369175751935828e+00,2.352635029467933236e+00,2.351536050043676163e+00,2.350066660224243709e+00,2.350197677733408597e+00,2.349803161308328558e+00,2.351791068028936227e+00,2.353404426803915150e+00,2.356693038332609458e+00,2.360697809334718844e+00
2.492842252697146765e+00,2.473122812384394464e+00,2.456165720142448272e+00,2.437967914761458577e+00,2.424698417951319129e+00,2.410453163781479446e+00,2.400155397833374948e+00,2.393105413929927039e+00,2.388368962336781642e+00,2.382831895361053665e+00,2.371073043175798922e+00,2.366419560803821653e+00,2.365402350466391912e+00,2.356903240019956325e+00,2.357843582580245290e+00,2.356096914820772881e+00,2.353696545341361190e+00,2.354925789592904106e+00,2.354550077145508347e+00,2.356575754572725501e+00,2.357835262712692614e+00,2.362128629765694043e+00,2.365703431005509394e+00
2.494670014368990163e+00,2.479526667574931675e+00,2.464154246565987805e+00,2.447310749057443946e+00,2.430246608652774309e+00,2.420353788660736694e+00,2.406234229062761187e+00,2.399964805166602932e+00,2.394051485938193391e+00,2.384672421184669489e+00,2.374539142810415893e+00,2.373066646881204278e+00,2.371179597911130532e+00,2.363865605298555383e+00,2.364193657410927685e+00,2.359763867637587165e+00,2.357970877696013101e+00,2.359464648262935782e+00,2.358666009210947045e+00,2.359464648262935782e+00,2.362192345667948334e+00,2.361400212140750909e+00,2.366643894995725805e+00
2.505968242237886834e+00,2.485763767527201296e+00,2.466005675227542326e+00,2.451413215284896197e+00,2.437592816266771489e+00,2.425661896996178513e+00,2.414508740599160319e+00,2.404749880689294184e+00,2.394518759447715084e+00,2.389328125309594597e+00,2.384109439394903607e+00,2.377739083409073029e+00,2.370062296759619880e+00,2.369606337807772967e+00,2.366123082159884650e+00,2.364816683390954744e+00,2.363378919186507776e+00,2.363573540391611161e+00,2.363217415897070683e+00,2.365868691333588014e+00,2.366916758947005039e+00,2.372504771690497893e+00,2.374181401752264886e+00
2.510967665231251811e+00,2.494004384900315952e+00,2.472273943315583367e+00,2.457217868848910136e+00,2.444921453019232249e+00,2.431848372446308026e+00,2.418940172038235303e+00,2.407289210592821416e+00,2.405145596746929293e+00,2.395409650469682017e+00,2.381348670158249803e+00,2.379397820221438309e+00,2.379397820221438309e+00,2.379397820221438309e+00,2.375527884236014575e+00,2.376205259391399149e+00,2.368842312435906816e+00,2.372193560012172409e+00,2.368086158810699171e+00,2.373816721464627300e+00,2.369394066920458286e+00,2.377494794668554512e+00,2.378658110248525581e+00
2.515017197884537481e+00,2.494961090072616905e+00,2.475713193138073365e+00,2.461010819679386508e+00,2.447991227358737198e+00,2.434178181037439881e+00,2.423735098325452864e+00,2.411728986037210198e+00,2.405664299544913565e+00,2.397497698174426262e+00,2.391666555599708310e+00,2.384001038149895724e+00,2.381779064541709623e+00,2.379795711833453620e+00,2.375723241362795335e+00,2.373421468456083705e+00,2.372729682143718488e+00,2.372626177194066877e+00,2.371609855556314095e+00,2.375205198128239825e+00,2.371777060649054025e+00,2.381850765054335461e+00,2.383795586997594196e+00
