2.705144242420510103e+00,2.598609077948740076e+00,2.580457684106627791e+00,2.619312874991172269e+00,2.753877183516466598e+00,3.231951699452363602e+00,4.291075771822578488e+00,4.291075771822578488e+00,2.915607472347514051e+00,2.670503256164096229e+00,2.594457759262672525e+00,2.583424714771474839e+00,2.638625548050301806e+00,2.816661302894093666e+00,3.576611002046063081e+00,4.291075771822578488e+00,3.709072644388887507e+00,2.828142569711622478e+00,2.642708793232022124e+00,2.585231557037868999e+00,2.590086313572356858e+00
2.709610655795456680e+00,2.608734783158531467e+00,2.587022965815414022e+00,2.626260378765029824e+00,2.761493342950333663e+00,3.251535909390955492e+00,4.291075771822578488e+00,4.291075771822578488e+00,2.926689206894495854e+00,2.678007142268835850e+00,2.598859201967721244e+00,2.590906597575989956e+00,2.643568049464773306e+00,2.822078767830454638e+00,3.610163434500524904e+00,4.291075771822578488e+00,3.752544567370579731e+00,2.841833319096852772e+00,2.654062065710299123e+00,2.595062144075959143e+00,2.593182121532765283e+00
2.722383096604551245e+00,2.613917766146162780e+00,2.591548210613917380e+00,2.634241238403588259e+00,2.768133362520295293e+00,3.270869678992994523e+00,4.291075771822578488e+00,4.291075771822578488e+00,2.938839916111334549e+00,2.686473133549730719e+00,2.604713457795539533e+00,2.595470520910249324e+00,2.652593450434646449e+00,2.831626273127421545e+00,3.644642869865271972e+00,4.291075771822578488e+00,3.799110574360736070e+00,2.850654362246002549e+00,2.656844054098171259e+00,2.598865299634572246e+00,2.599854262344155842e+00
2.730172411000030497e+00,2.623478528777726471e+00,2.598853998722498559e+00,2.638689942888306383e+00,2.779228281532362566e+00,3.290387955457799052e+00,4.291075771822578488e+00,4.291075771822578488e+00,2.951184938727072993e+00,2.691441330016620892e+00,2.615618223779514917e+00,2.601222245478219453e+00,2.658639536438211604e+00,2.842266085691812272e+00,3.680141518021892377e+00,4.291075771822578488e+00,3.849461597400289481e+00,2.860615870068361932e+00,2.665273365219080759e+00,2.597369448947450365e+00,2.607847126510760116e+00
2.738985261879896438e+00,2.629634687609426091e+00,2.606465887209764798e+00,2.647687303445569462e+00,2.786765887194111890e+00,3.309831890089634854e+00,4.291075771822578488e+00,4.291075771822578488e+00,2.964200184632628243e+00,2.697920111736762383e+00,2.617872430947903339e+00,2.605830473429228800e+00,2.660270023821732721e+00,2.852703878491436473e+00,3.717086440649322476e+00,4.291075771822578488e+00,3.904939367918614401e+00,2.875568951197504663e+00,2.672063402371314567e+00,2.609840812516831310e+00,2.618705363191220048e+00
2.747370099144940347e+00,2.636924664484594505e+00,2.611559350957251890e+00,2.651715438920839496e+00,2.802038779729141282e+00,3.329219139712934261e+00,4.291075771822578488e+00,4.291075771822578488e+00,2.975014768396376574e+00,2.709087764842301294e+00,2.622860580443307388e+00,2.614171157389919120e+00,2.672363325906716547e+00,2.860798929636991783e+00,3.755733059637671456e+00,4.291075771822578488e+00,3.968436870722860554e+00,2.881105844661957072e+00,2.679118621854127191e+00,2.616151509710109124e+00,2.620205408858884866e+00
2.752918194620815218e+00,2.639706799591564401e+00,2.615011343237959363e+00,2.656866607017581927e+00,2.805620335683071342e+00,3.348539440846557635e+00,4.291075771822578488e+00,4.291075771822578488e+00,2.987375531209093271e+00,2.720330118411639297e+00,2.631537644692959255e+00,2.619482283956345192e+00,2.679196227666477359e+00,2.872142595244269181e+00,3.796145799734190085e+00,4.291075771822578488e+00,4.047970962618759216e+00,2.893547064780018552e+00,2.691910673611031424e+00,2.620477057743496818e+00,2.628844040539672910e+00
2.760977571397821961e+00,2.648073234418385713e+00,2.619546998486498524e+00,2.659603552103719792e+00,2.811713044502435643e+00,3.366466321752088930e+00,4.291075771822577600e+00,4.291075771822577600e+00,2.997859885060327301e+00,2.722044349091032878e+00,2.631897304738292753e+00,2.624634472925008843e+00,2.683854114189152096e+00,2.879842743639958069e+00,3.838935427426387381e+00,4.291075771822577600e+00,4.170240400172757766e+00,2.899602940944130403e+00,2.691452478801740877e+00,2.625533183425258432e+00,2.634095050886231970e+00
2.768120214897682896e+00,2.653375924337455505e+00,2.626282945976519567e+00,2.667843055053506163e+00,2.819290866138549845e+00,3.386178040334557604e+00,4.291075771822578488e+00,4.291075771822578488e+00,3.007816936409921649e+00,2.729258974143088157e+00,2.640998927799513396e+00,2.629324487573903024e+00,2.690756925661320853e+00,2.888125250017112844e+00,3.885933684137099942e+00,4.291075771822578488e+00,4.271645190014377036e+00,2.908684502018815898e+00,2.700055544357316428e+00,2.635851608647745259e+00,2.637848347593007237e+00
2.783289666970407694e+00,2.660233739133760711e+00,2.636233112958337621e+00,2.676154782426984458e+00,2.829132827875392664e+00,3.405525548768701061e+00,4.291075771822578488e+00,4.291075771822578488e+00,3.019572725858993500e+00,2.736242524656685493e+00,2.647399159536978352e+00,2.639809047633726813e+00,2.700818790319716722e+00,2.899699565275099644e+00,3.938180906256997460e+00,4.291075771822578488e+00,4.291075771822578488e+00,2.922233598992602488e+00,2.706895267726146415e+00,2.636228925770478959e+00,2.642825908536256208e+00
