2.626585754307015907e+00,2.980325238924085962e+00,2.660722080776913412e+00,3.025463235591717037e+00,2.753278554474361428e+00,3.137723434760509633e+00,2.972403722445997154e+00,3.443903479477677276e+00,3.894050469149463733e+00,4.356818640268486753e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268486753e+00,3.519417393105313430e+00,3.434490704440006148e+00,2.937467197617459558e+00,3.122916718790988977e+00,2.735912352148075488e+00,3.019198882291319830e+00,2.655387256247271566e+00,2.977927081010207200e+00
2.635306564551441966e+00,2.989562974940566775e+00,2.672427199648500729e+00,3.029742588788205016e+00,2.757230180099814465e+00,3.145089199489455645e+00,2.711569130007597916e+00,3.458138659474216059e+00,3.951523339091639553e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,3.560538362848073568e+00,3.445180359478211773e+00,2.947610760055459078e+00,3.132517127192462336e+00,2.747283306728522057e+00,3.026684736160902389e+00,2.660277442899347644e+00,2.984992362866164761e+00
2.637338468067017327e+00,2.990662875401796761e+00,2.674608350169494386e+00,3.038145067806182986e+00,2.769347769622851008e+00,3.154082304802753534e+00,2.993715501373787724e+00,3.471385656812298937e+00,4.017207160074066863e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,3.725078545994260359e+00,3.456058105211057718e+00,2.960885836615746669e+00,3.136501891297501121e+00,2.758544764718834585e+00,3.026975741349326565e+00,2.666848358820480325e+00,2.987010185783721905e+00
2.648243402135125102e+00,3.000922282321366374e+00,2.682688344008548942e+00,3.047147509678137745e+00,2.779654653235163586e+00,3.160705222932541858e+00,3.005694917607375061e+00,3.485688908065081915e+00,4.098178968191668048e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,3.761462382197522825e+00,3.467927357615784523e+00,2.973174603968833374e+00,3.144486496889430160e+00,2.762396331465918120e+00,3.036616923064858753e+00,2.672052014933399278e+00,2.991475240969316385e+00
2.653417349657440472e+00,2.996641172417750187e+00,2.689086995865715757e+00,3.045538925993729329e+00,2.785299912218006213e+00,3.171357477190794860e+00,3.018153548195615876e+00,3.498701131230743666e+00,4.199453473773048451e+00,4.356818640268486753e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268486753e+00,3.799545524262217810e+00,3.479599662554118122e+00,2.983086588475069689e+00,3.151320994320854219e+00,2.769506150421451540e+00,3.040772829477385475e+00,2.685125562859858039e+00,2.995037778837930098e+00
2.659911431732404186e+00,3.006639011975424047e+00,2.696204762537456112e+00,3.056034033489626989e+00,2.791262750982712149e+00,3.175090697233919013e+00,3.030032393925082168e+00,3.513052554157769070e+00,4.331097216147360207e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,3.839436602079576044e+00,3.491026495571831756e+00,2.996742093079866720e+00,3.155660932012329667e+00,2.780518491677515858e+00,3.047271037238438840e+00,2.686901062347975877e+00,3.005334116621073193e+00
2.664241614552671500e+00,3.006795739362215336e+00,2.695875313704183096e+00,3.057509801988066211e+00,2.799810071744708306e+00,3.180358098155977142e+00,3.041454900118778504e+00,3.527237521052812852e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268485865e+00,3.881619997449120785e+00,3.502713148434182688e+00,3.004384226201371799e+00,3.164882527216456243e+00,2.784952065022978207e+00,3.052957388628761315e+00,2.693389380039658665e+00,3.006913132223929086e+00
2.669595020016425124e+00,3.015299852452526075e+00,2.709944508304748201e+00,3.066450254561652766e+00,2.808336877116965002e+00,3.190522415815652213e+00,3.055787242426532657e+00,3.539916297306482384e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268485865e+00,4.356818640268486753e+00,3.842730379787838046e+00,3.514788844515816635e+00,3.015473143635983622e+00,3.174999458394164975e+00,2.790842919935790256e+00,3.054914734005899746e+00,2.698086519775424463e+00,3.015294627293729324e+00
2.678780147627588093e+00,3.020708726699446789e+00,2.718673534179830931e+00,3.072914218152550614e+00,2.815963368770632691e+00,3.196495484565644141e+00,3.062823698355755742e+00,3.553784697409644089e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,3.902971591665388207e+00,3.525563902011239925e+00,3.026060091397972940e+00,3.176624330090044968e+00,2.798309324486713212e+00,3.060663259610796771e+00,2.709123432169167067e+00,3.016649036025297548e+00
2.684552579636210634e+00,3.023869741233804032e+00,2.721589479962837288e+00,3.076807613655399898e+00,2.818178290705190214e+00,3.198858142900847135e+00,3.076452044949619324e+00,3.566798595067453892e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268487641e+00,4.033614190983895398e+00,3.537392503499348084e+00,3.034991560601814520e+00,3.185507184547673898e+00,2.805594862597111216e+00,3.066583674228158696e+00,2.713705009624993725e+00,3.021060489813678807e+00
2.688828262516306467e+00,3.027287366108633471e+00,2.727443768324141704e+00,3.082572570003784485e+00,2.831694001502520486e+00,3.210085476298316642e+00,3.084854326366334831e+00,3.580657448800375064e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.102270860163960364e+00,3.548336182360816160e+00,3.048934053041554293e+00,3.193575066227730019e+00,2.814061555749389321e+00,3.072787900467574218e+00,2.718621706588324916e+00,3.026846333477172024e+00
2.687628363239968454e+00,3.032127421887423679e+00,2.734956918434705120e+00,3.086378103866135092e+00,2.837358758609014320e+00,3.217616182472569974e+00,3.095848078176396623e+00,3.593766722193422414e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.204739343772485149e+00,3.559980297447011832e+00,3.056032316407555349e+00,3.200424060464293952e+00,2.817716836253197688e+00,3.077155620009961012e+00,2.722671849991995963e+00,3.028065332728886450e+00
2.698608196796202119e+00,3.034985678543568710e+00,2.738365827438664635e+00,3.092264717494693560e+00,2.843075767593722158e+00,3.223389611964113666e+00,3.107428850333100456e+00,3.607685368465998188e+00,4.356818640268487641e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.313381810494017365e+00,3.570789375292104495e+00,3.067113307288662938e+00,3.203907979269116524e+00,2.825327459708487865e+00,3.084511339046648537e+00,2.724055548529626058e+00,3.038956008023800059e+00
2.704643422310707646e+00,3.040287369489233615e+00,2.741021336337774894e+00,3.096959306028943093e+00,2.850631524609664957e+00,3.230163769713591204e+00,3.117558853184131618e+00,3.620357558192276670e+00,4.356818640268485865e+00,4.356818640268485865e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,3.581674987889761130e+00,3.076531317692114964e+00,3.209261610709786883e+00,2.835527338683041965e+00,3.082700919585751098e+00,2.734365680835880053e+00,3.038916970710161980e+00
2.709479318810864346e+00,3.043836446953493535e+00,2.751781618907763516e+00,3.106135308819751639e+00,2.862002779558201038e+00,3.237130653946360237e+00,3.128078728087495541e+00,3.634943702680438982e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,3.593367342486363469e+00,3.083633666703839538e+00,3.217651373107730084e+00,2.838805366340044767e+00,3.092408419094156979e+00,2.738672309867548282e+00,3.047547901192961817e+00
2.712946059330577864e+00,3.049911241728226585e+00,2.752508808698813869e+00,3.104330016110614210e+00,2.865396931587681717e+00,3.246967339525976826e+00,3.139306668653311316e+00,3.647436411149715951e+00,4.356818640268485865e+00,4.356818640268487641e+00,4.356818640268486753e+00,4.356818640268485865e+00,4.356818640268485865e+00,4.356818640268485865e+00,3.604005884162502227e+00,3.094886393453757822e+00,3.223116260239660136e+00,2.842424607457469499e+00,3.091949058696592978e+00,2.744153218862840138e+00,3.047743576611968486e+00
2.718107622433879378e+00,3.055204919254328910e+00,2.761256079845916034e+00,3.113444981421496838e+00,2.872788054262169766e+00,3.249376853056951120e+00,3.148865140060458145e+00,3.662034697732328592e+00,4.356818640268486753e+00,4.356818640268485865e+00,4.356818640268485865e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268486753e+00,3.615706700658385397e+00,3.105955271995576528e+00,3.226135100339852624e+00,2.853038273685684079e+00,3.101920959391122778e+00,2.749997705115981628e+00,3.053306887518304702e+00
2.720840152301276405e+00,3.055909412470009023e+00,2.766779958990306376e+00,3.112687181353169574e+00,2.877793174474826632e+00,3.254424872693184589e+00,3.160523609966781056e+00,3.674870761289442012e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268485865e+00,3.626428724536757908e+00,3.114320742881784732e+00,3.235003909451741766e+00,2.859006803116150852e+00,3.108105483496799160e+00,2.762035926506349437e+00,3.055112744621826248e+00
2.728622062892239963e+00,3.064078885499164517e+00,2.772405533154975732e+00,3.120727833291803588e+00,2.887292153544084083e+00,3.263740096208069374e+00,3.169183203329678733e+00,3.689113025146309344e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268485865e+00,3.638013773830318431e+00,3.126530647646322603e+00,3.237660575303161536e+00,2.861908012717790051e+00,3.108862937642267621e+00,2.760456974861071888e+00,3.058781717712112158e+00
2.740829470730245188e+00,3.061383083835220287e+00,2.772520952898128055e+00,3.127204007565050681e+00,2.891359709995261706e+00,3.268309634563276056e+00,3.179616296736672787e+00,3.703893297827699715e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268485865e+00,4.356818640268486753e+00,3.648805893769469400e+00,3.133536187360036696e+00,3.246763780745815620e+00,2.870693648855140001e+00,3.115783103032751189e+00,2.765720171062099997e+00,3.062368098818676998e+00
2.738106879727502996e+00,3.070847518076158966e+00,2.781864768902539531e+00,3.129487040516787832e+00,2.897293667255772753e+00,3.272184069684163976e+00,3.187914886859775532e+00,3.716634075105857526e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268485865e+00,4.356818640268486753e+00,4.356818640268486753e+00,4.356818640268485865e+00,3.660676227556480367e+00,3.144144905934576961e+00,3.253403614432448077e+00,2.880677267389529561e+00,3.115855973251381084e+00,2.773532384391455441e+00,3.069456430274149827e+00
